SerialNumber,UnitName,ItemDescription,ReferenceId,Unit ActivationDate UTC,"Unit ActivationDate ((UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna)",Timestamp UTC,"Timestamp ((UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna)",PositionType,Latitude,Longitude,Accuracy(m),City,Temperature(°C),TemperatureMin(°C),TemperatureMax(°C),AccelerationX(g),AccelerationY(g),AccelerationZ(g),PeakAccelerationTime,"PeakAccelerationTime ((UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna)",PeakAccelerationX(g),PeakAccelerationY(g),PeakAccelerationZ(g),PeakAccelerationVector(g),AccelerationXMin(g),AccelerationYMin(g),AccelerationZMin(g),AccelerationXMax(g),AccelerationYMax(g),AccelerationZMax(g),LightLevel,LightLevelMin,LightLevelMax,Triggers,TotalOnTimerMotion,TotalRotation,GPS Speed(Km/h),GPS Altitude(m),Humidity%,HumidityMin%,HumidityMax%,Pressure(Pa),PressureMin(Pa),PressureMax(Pa),Tag1_Serialnumber,Tag1_Humidity,Tag1_Temperature,Tag1_DewPoint,Tag2_Serialnumber,Tag2_Humidity,Tag2_Temperature,Tag2_DewPoint,Tag3_Serialnumber,Tag3_Humidity,Tag3_Temperature,Tag3_DewPoint,Tag4_Serialnumber,Tag4_Humidity,Tag4_Temperature,Tag4_DewPoint,Tag5_Serialnumber,Tag5_Humidity,Tag5_Temperature,Tag5_DewPoint,Tag6_Serialnumber,Tag6_Humidity,Tag6_Temperature,Tag6_DewPoint,Tag7_Serialnumber,Tag7_Humidity,Tag7_Temperature,Tag7_DewPoint,Tag8_Serialnumber,Tag8_Humidity,Tag8_Temperature,Tag8_DewPoint,Input0,Input1,Input2,Input3,Load0,Load1,MinInput0,MinInput1,MinInput2,MinInput3,MinLoad0,MinLoad1,MaxInput0,MaxInput1,MaxInput2,MaxInput3,MaxLoad0,MaxLoad1,InputTrigger
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 11:15:30,2022-04-03 13:15:30,GPS,77.4648466666667,-69.21769,6,,23.1,23.1,23.1,0.019,-0.052,0.97,,,,,,,,,,,,,170,150,189,"Wakeup, Distance",133984,,0.25,34,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 11:10:35,2022-04-03 13:10:35,GPS,77.4648583333333,-69.2169183333333,6,,23.1,23.1,23.2,0.02,-0.05,0.97,,,,,,,,,,,,,159,138,159,"Wakeup, Distance",133984,,0.53,31.1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 11:05:36,2022-04-03 13:05:36,GPS,77.4649333333333,-69.217695,6,,23.2,23.1,23.3,0.019,-0.045,0.966,,,,,,,,,,,,,152,152,205,"Wakeup, Distance",133984,,0.79,34.8,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 11:03:26,2022-04-03 13:03:26,GPS,77.4648083333333,-69.21774,8,,23.2,22.6,23.2,0.024,-0.052,0.973,,,,,,,,,,,,,160,132,181,"Wakeup, Distance",133984,,1.07,13.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 10:55:36,2022-04-03 12:55:36,GPS,77.46486,-69.2176366666667,5,,22.6,22.6,22.8,0.02,-0.052,0.971,,,,,,,,,,,,,181,113,181,"Wakeup, Distance",133984,,0.55,14.8,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 10:50:34,2022-04-03 12:50:34,GPS,77.4648066666667,-69.2174116666667,6,,22.6,22.6,22.8,0.021,-0.052,0.975,,,,,,,,,,,,,115,84,115,"Wakeup, Distance",133984,,0.42,39.6,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 10:45:41,2022-04-03 12:45:41,GPS,77.4650266666667,-69.2165983333333,9,,22.7,22.6,22.7,0.02,-0.044,0.979,,,,,,,,,,,,,86,57,89,"Wakeup, Distance",133984,,0.7,57.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 10:40:30,2022-04-03 12:40:30,GPS,77.4648133333333,-69.2172166666667,8,,22.6,22.5,22.6,0.02,-0.047,0.976,,,,,,,,,,,,,57,26,58,"Wakeup, Distance",133984,,1.42,-12.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 10:35:35,2022-04-03 12:35:35,GPS,77.4647366666667,-69.2177816666667,6,,22.5,22.5,22.6,0.02,-0.044,0.972,,,,,,,,,,,,,52,27,52,"Wakeup, Distance",133984,,0.31,15.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 10:30:30,2022-04-03 12:30:30,GPS,77.4648466666667,-69.2167683333333,8,,22.6,22.6,22.6,0.019,-0.046,0.978,,,,,,,,,,,,,48,45,51,"Wakeup, Distance",133984,,1.44,6.2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 10:25:35,2022-04-03 12:25:35,GPS,77.4647916666667,-69.2173983333333,8,,22.6,22.1,22.7,0.017,-0.049,0.97,,,,,,,,,,,,,51,46,51,"Wakeup, Distance",133984,,0.27,24,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 10:20:31,2022-04-03 12:20:31,GPS,77.4647216666667,-69.217565,7,,22.6,22.6,22.8,0.018,-0.049,0.969,,,,,,,,,,,,,50,10,52,"Wakeup, Distance",133984,,0.77,3.3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 10:15:37,2022-04-03 12:15:37,GPS,77.46483,-69.217195,8,,22.8,22.6,22.8,0.018,-0.044,0.97,,,,,,,,,,,,,52,14,52,"Wakeup, Distance",133984,,0.5,9.3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 10:10:30,2022-04-03 12:10:30,GPS,77.464895,-69.217565,9,,22.6,22.6,22.8,0.019,-0.045,0.972,,,,,,,,,,,,,21,0,32,"Wakeup, Distance",133984,,1.37,29.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 10:05:36,2022-04-03 12:05:36,GPS,77.46486,-69.2177983333333,8,,22.6,22.2,22.8,0.019,-0.047,0.972,,,,,,,,,,,,,32,0,32,"Wakeup, Distance",133984,,1.48,14.9,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 10:00:32,2022-04-03 12:00:32,GPS,77.4648716666667,-69.2177033333333,7,,22.2,22.2,22.8,0.018,-0.047,0.971,,,,,,,,,,,,,29,0,29,"Wakeup, Distance",133984,,0.44,33.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 09:55:32,2022-04-03 11:55:32,GPS,77.46484,-69.2174433333333,8,,22.6,22.6,22.8,0.023,-0.047,0.972,,,,,,,,,,,,,0,0,26,"Wakeup, Distance",133984,,0.92,20.3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 09:50:32,2022-04-03 11:50:32,GPS,77.4649333333333,-69.2170283333333,9,,22.7,21.6,22.8,0.022,-0.05,0.973,,,,,,,,,,,,,26,4,26,"Wakeup, Distance",133984,,0.2,-8.2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 09:45:31,2022-04-03 11:45:31,GPS,77.4648766666667,-69.21692,6,,22.6,22.6,22.9,0.02,-0.046,0.97,,,,,,,,,,,,,10,0,10,"Wakeup, Distance",133984,,0.31,-1.4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 09:40:31,2022-04-03 11:40:31,GPS,77.4647383333333,-69.2174966666667,7,,22.8,22.6,23,0.022,-0.049,0.971,,,,,,,,,,,,,2,0,10,"Wakeup, Distance",133984,,0.37,-5.9,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 09:35:31,2022-04-03 11:35:31,GPS,77.4648516666667,-69.21746,7,,22.8,22.7,22.9,0.021,-0.052,0.967,,,,,,,,,,,,,10,0,11,"Wakeup, Distance",133984,,0.2,-11.3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 09:31:01,2022-04-03 11:31:01,GPS,77.464835,-69.2175016666667,5,,22.7,22.7,22.9,0.019,-0.043,0.973,,,,,,,,,,,,,11,0,11,"Wakeup, Distance",133984,,0.42,-15.3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 09:25:42,2022-04-03 11:25:42,GPS,77.4647916666667,-69.218015,6,,22.7,22.6,22.9,0.018,-0.05,0.969,,,,,,,,,,,,,1,0,1,"Wakeup, Distance",133984,,0.03,-16.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 09:20:31,2022-04-03 11:20:31,GPS,77.4648216666667,-69.216475,7,,22.9,22.6,22.9,0.021,-0.046,0.973,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,2.51,-43.4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 09:15:43,2022-04-03 11:15:43,GPS,77.4647966666667,-69.2175916666667,5,,22.9,22.6,22.9,0.021,-0.048,0.97,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.35,-33.4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 09:10:43,2022-04-03 11:10:43,GPS,77.4648016666667,-69.21784,5,,22.8,22.7,22.9,0.016,-0.047,0.971,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.27,-3.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 09:05:31,2022-04-03 11:05:31,GPS,77.46488,-69.216895,6,,22.8,22.8,22.9,0.021,-0.049,0.972,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.53,-11.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 09:00:44,2022-04-03 11:00:44,GPS,77.46494,-69.2173816666667,5,,22.8,21.6,22.9,0.021,-0.047,0.971,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.51,-16.2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 08:55:31,2022-04-03 10:55:31,GPS,77.4648033333334,-69.216535,8,,22.9,22.8,23,0.02,-0.044,0.971,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.25,3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 08:50:42,2022-04-03 10:50:42,GPS,77.464905,-69.2174516666667,5,,22.9,22.8,23,0.018,-0.048,0.971,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.77,2.9,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 08:45:31,2022-04-03 10:45:31,GPS,77.46479,-69.2165233333333,6,,22.9,22.6,23,0.019,-0.046,0.972,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.46,-49.9,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 08:40:31,2022-04-03 10:40:31,GPS,77.4646933333333,-69.2168233333333,6,,22.6,22.6,23.1,0.021,-0.045,0.969,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.31,-42.4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 08:35:31,2022-04-03 10:35:31,GPS,77.4647566666667,-69.2170583333333,6,,23,22.9,23.1,0.019,-0.046,0.971,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.18,-25,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 08:30:38,2022-04-03 10:30:38,GPS,77.464975,-69.2174933333334,6,,23,22.9,23.1,0.021,-0.047,0.971,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.75,-26.4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 08:25:32,2022-04-03 10:25:32,GPS,77.4649483333333,-69.2176633333333,8,,23,22.9,23.1,0.02,-0.049,0.972,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.29,-10.2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 08:20:44,2022-04-03 10:20:44,GPS,77.4648416666667,-69.2172566666667,6,,22.9,22.9,23.1,0.021,-0.045,0.972,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.25,-17.9,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 08:15:38,2022-04-03 10:15:38,GPS,77.4648783333333,-69.21779,5,,22.9,22.9,23.1,0.018,-0.047,0.968,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.29,-69.1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 08:10:45,2022-04-03 10:10:45,GPS,77.464825,-69.2176316666667,6,,23,23,23.1,0.018,-0.051,0.971,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.31,-40.8,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 08:05:31,2022-04-03 10:05:31,GPS,77.46482,-69.21614,6,,23,23,23.1,0.016,-0.048,0.976,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.16,-5.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 08:00:38,2022-04-03 10:00:38,GPS,77.464755,-69.2178983333333,6,,23.1,23,23.1,0.02,-0.045,0.972,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.14,-4.8,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 07:55:33,2022-04-03 09:55:33,GPS,77.464615,-69.2158416666667,6,,23.1,23.1,23.1,0.021,-0.05,0.973,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.37,1.6,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 07:50:32,2022-04-03 09:50:32,GPS,77.4648233333333,-69.217615,5,,23.1,23,23.1,0.02,-0.043,0.971,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.7,2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 07:45:32,2022-04-03 09:45:32,GPS,77.464905,-69.2179766666667,6,,23.1,23.1,23.2,0.02,-0.044,0.976,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.16,16,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 07:40:52,2022-04-03 09:40:52,GPS,77.4648666666667,-69.2170916666666,5,,23.1,23.1,23.2,0.02,-0.049,0.969,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.88,30.9,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 07:35:32,2022-04-03 09:35:32,GPS,77.4649816666667,-69.21783,5,,23.1,23.1,23.2,0.019,-0.041,0.973,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.42,37.8,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 07:30:40,2022-04-03 09:30:40,GPS,77.4650083333333,-69.21768,5,,23.1,23.1,23.2,0.02,-0.045,0.97,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.53,37.4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 07:25:33,2022-04-03 09:25:33,GPS,77.4648433333333,-69.217715,6,,23.2,23.1,23.2,0.016,-0.05,0.971,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.44,14.3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 07:20:32,2022-04-03 09:20:32,GPS,77.46492,-69.217305,6,,23.1,23.1,23.2,0.02,-0.047,0.972,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.48,14.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 07:15:44,2022-04-03 09:15:44,GPS,77.4649233333333,-69.2170283333333,6,,23.1,23.1,23.2,0.02,-0.046,0.97,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.18,11.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 07:10:33,2022-04-03 09:10:33,GPS,77.4648166666667,-69.21859,5,,23.2,23.1,23.3,0.017,-0.051,0.969,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.25,-10.2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 07:05:32,2022-04-03 09:05:32,GPS,77.4647933333333,-69.21772,8,,23.2,23.1,23.5,0.018,-0.045,0.968,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.33,-13.8,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 07:00:37,2022-04-03 09:00:37,GPS,77.46488,-69.2142216666667,7,,23.5,23.2,23.5,0.016,-0.046,0.971,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,1.11,-21.2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 06:55:33,2022-04-03 08:55:33,GPS,77.4648983333333,-69.2173266666667,9,,23.2,22.1,23.3,0.019,-0.05,0.974,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.2,-0.9,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 06:50:33,2022-04-03 08:50:33,GPS,77.4646916666667,-69.2175233333333,7,,23.2,23.2,23.4,0.02,-0.047,0.971,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.24,-76.1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 06:45:32,2022-04-03 08:45:32,GPS,77.4648516666667,-69.2173516666667,7,,23.3,23.2,23.4,0.023,-0.045,0.969,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.42,-22.9,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 06:40:40,2022-04-03 08:40:40,GPS,77.464755,-69.2170416666667,8,,23.2,23.2,23.5,0.018,-0.045,0.973,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,1.27,-27.1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050251737,Landsvale 860640050251737,860640050251737,,2022-01-26 13:23:29,2022-01-26 14:23:29,2022-04-03 06:35:38,2022-04-03 08:35:38,GPS,77.4649066666667,-69.2168933333333,6,,23.2,23.2,23.5,0.021,-0.053,0.971,,,,,,,,,,,,,0,0,0,"Wakeup, Distance",133984,,0.62,-5.8,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
